sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,weight,product_online,tax_class_name,visibility,price,special_price,url_key,brand,strain,sava_product_type,helps_with,daytime_nightime,cannabinoids,region,psychoactivity,cbd_thc_ratios,terpenes,dose,size,color,scent,flavor,qty,use_config_min_qty,is_qty_decimal,is_in_stock,stock_status,manage_stock,source_tracking_mode,configurable_variations,configurable_variation_labels,associated_skus,intro_text,short_description,description,ingredients,dosing,base_image,small_image,thumbnail_image,additional_images,internal_name,errors
B0E8CFZNXKSUWT,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Strain/Hybrid/Indica-Dominant,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Anytime",base,"Dark Chocolate Hazelnut Granola Clusters",,1,,"Catalog, Search",20,,atlas-edibles-nimbus-granola-clusters,Atlas,"Indica-Dominant Hybrid",Edibles,Creativity|Energizing|Socializing,Anytime,,,,,,,,,,,12,1,,1,1,1,None,,,,"Dark chocolate, pecan, and hazelnut hybrid edibles","<p>Dark Chocolate Hazelnut promotes balance, mindfulness, and playfulness. Experience rich dark chocolate rounded off with cinnamon and salt.</p>","<p>Tasting Notes: Rich dark chocolate, laced with toasted hazelnuts, pecans and dried currants rounded off with cinnamon and salt.</p>","<p>Oats, Honey, Brown Sugar, Dark Chocolate (Cacao Beans, Pure Cane Sugar, Cocoa Butter, Sunflower Lecithin, Vanilla Beans), Sorghum, Pecans, Hazelnuts, Currants, Cannabis Infused Coconut Oil, Salt, Cinnamon.</p>","<p>4 clusters per package. 1 cluster contains 20 mg THC
Approximately 80 mg THC per package | Approximately 10 mg THC per serving. 8 servings per container.</p>
<p>Starting dose: 1/4 cluster. Full effect occurs within 45 minutes to 2 hours. Wait 2 hours before eating more.</p>",https://images.ctfassets.net/4a6u5f7bz40f/4gqOL8eV6k5WJCFQy0kaGa/944e83ddc8cf237c3ad1b238650b2ece/Atlas-granola-2020-dark-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/4gqOL8eV6k5WJCFQy0kaGa/944e83ddc8cf237c3ad1b238650b2ece/Atlas-granola-2020-dark-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/4gqOL8eV6k5WJCFQy0kaGa/944e83ddc8cf237c3ad1b238650b2ece/Atlas-granola-2020-dark-clusters.jpg,,"Atlas - Dark Chocolate Hazelnut Granola Clusters","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
SA4FPRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Strain/Indica,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Medium",base,"Mexican Chocolate & Pepitas Granola Clusters",,1,,"Catalog, Search",20,,atlas-edibles-origin-granola-clusters,Atlas,Indica,Edibles,Sleep|Pain|Stress,Nighttime,,,Medium,,,,,,,,6,1,,1,1,1,None,,,,"Mexican chocolate and pepitas indica edible","<p>Origin promotes relaxation, healing and well-being. Experience a complex flavor profile of earthy Mexican chocolate and warm spices.</p>","<p>Tasting Notes: Earthy Mexican chocolate with chilies and warm spices, crispy puffed rice, and crunchy toasted pumpkin seeds create a very complex combination.</p>","<p>Oats, Honey, Sugar, Dark Chocolate (Cacao Beans, Pure Cane Sugar, Cocoa Butter, Sunflower Lecithin, Vanilla Beans), Pumpkin Seeds, Hemp Seeds, Cannabis Infused Coconut Oil, Spices, Salt.</p>","<p>Approximately 80 mg THC per package, 10 mg THC per serving, 8 servings per container.</p>",https://images.ctfassets.net/4a6u5f7bz40f/tIZUD1jRNLv7auxtLYrsn/f89316b565d248762a916b19882cbe55/Atlas-granola-2020-mex-choc-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/tIZUD1jRNLv7auxtLYrsn/f89316b565d248762a916b19882cbe55/Atlas-granola-2020-mex-choc-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/tIZUD1jRNLv7auxtLYrsn/f89316b565d248762a916b19882cbe55/Atlas-granola-2020-mex-choc-clusters.jpg,,"Atlas - Mexican Chocolate & Pepitas Granola Clusters","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
118185FZDKOMRQ,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Strain/Sativa,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Helps With/Creativity,Shop/Explore/Feeling/Daytime,Shop/Explore/High/Medium",base,"Caramel, Cashew & Cayenne Granola Clusters",,1,,"Catalog, Search",20,,atlas-edibles-ember-granola-clusters,Atlas,Sativa,Edibles,Energy|Stress|Energizing|Socializing|Creativity,Daytime,,,Medium,,,Medium,,,,,9,1,,1,1,1,None,,,,"Caramel, cashew, and cayenne sativa edibles","<p>These granola clusters promotes positivity, functionality, and creativity. Enjoy its sweet caramel flavor combined with cayenne and crunchy toasted cashews.</p>","<p>Tasting Notes: Caramel flavor, with a hint of heat from the cayenne, crunch from toasted cashews and tart finish with dried California apricots.</p>","<p>Oats, Cashews, Honey, Sugar, Coconut Cream (Coconut, Water, Guar Gum), Sorghum, Apricots, Cannabis Infused Coconut Oil, Natural Flavor, Salt, Turmeric, Cayenne Pepper.</p>","<p>Approximately 76 mg - 80 mg THC per package, 9.5 mg - 10 mg THC per serving, 8 servings per container.</p>",https://images.ctfassets.net/4a6u5f7bz40f/7Im4PczeKnDJj6MFvGwDha/620f5e1c75b219271081d31e3b4bc7a9/Atlas-granola-2020-caramel-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/7Im4PczeKnDJj6MFvGwDha/620f5e1c75b219271081d31e3b4bc7a9/Atlas-granola-2020-caramel-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/7Im4PczeKnDJj6MFvGwDha/620f5e1c75b219271081d31e3b4bc7a9/Atlas-granola-2020-caramel-clusters.jpg,,"Atlas - Caramel, Cashew & Cayenne Granola Clusters","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
FE8791Y8SISAAL,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Strain/Hybrid/Balanced,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Medium",base,"Blueberry, Almond, and Lemon Granola Clusters",,1,,"Catalog, Search",20,,atlas-edibles-stratus-granola-clusters,Atlas,"Balanced Hybrid",Edibles,Stress,Anytime,,,Medium,,,,,,,,12,1,,1,1,1,None,,,,"Blueberry, lemon, and almond hybrid edibles","<p>Stratus promotes balance, mindfulness &amp; playfulness. Experience fruity notes with a hint of ginger.</p>","<p>Tasting Notes: Zesty lemon caramel with a hint of ginger, toasted almonds, sweet wild blueberries and poppy seeds.</p>","<p>Oats, Honey, Sugar, Almonds, Coconut Cream (Coconut, Water, Guar Gum), Sorghum, Blueberries, Cannabis Infused Coconut Oil, Ginger, Poppy Seeds, Natural Flavor, Salt</p>","<p>Approximately 80 mg THC per package, 10 mg THC per serving, 8 servings per container.</p>",https://images.ctfassets.net/4a6u5f7bz40f/1z9to5yagLeJKfHL1wuNOA/2fa54243a3a5ada9273ceb108e06a886/Atlas-granola-2020-lemon-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1z9to5yagLeJKfHL1wuNOA/2fa54243a3a5ada9273ceb108e06a886/Atlas-granola-2020-lemon-clusters.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1z9to5yagLeJKfHL1wuNOA/2fa54243a3a5ada9273ceb108e06a886/Atlas-granola-2020-lemon-clusters.jpg,,"Atlas - Blueberry, Almond, and Lemon Granola Clusters","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S55CPRO2,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Cold & Flu Relief,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Low",base,"Sleep Cannabis Infused Instant Tea",,1,,Catalog,8,,atlas-edibles-sleep-cannabis-infused-instant-tea,Atlas,,Edibles,"Anxiety|Cold & Flu Relief|Sleep|Pain|Stress",Nighttime,THC|CBD|CBN,,Low,,,,,,,,,1,,,,1,None,,,,"Cannabis Infused Instant Tea","<p>Sleep Cannabis Infused Instant Tea is formulated with chamomile and mint to help with restfulness and sleep. Wake up feeling refreshed and reset instead of groggy and lethargic.</p>","<p>This soothing blend of real chamomile flowers and natural mint flavors are subtle and calming to help ease you to sleep and are a perfect compliment to the restful properties of CBN. With 7 mg of CBN and 5 mg of CBD per package this combination was created to help combat both the physical and mental causes of restlessness that can keep you from a full and restful night's sleep.</p>","<p>Dairy free, gluten free, vegan. No artificial flavors, dyes, or sweeteners. For use with hot water.</p>","<p>Approximately 7 mg CBN - 5 mg CBD - &lt;2 mg THC per serving. Exact dosage may vary from batch to batch.</p>",https://images.ctfassets.net/4a6u5f7bz40f/pN7fwtuprZx8Ab0pW7v9H/83642c6ad2a3c5b66322d82281fc2bd6/Atlas_Tea_SleepChamomile_Mint_1ct_107.jpg,https://images.ctfassets.net/4a6u5f7bz40f/pN7fwtuprZx8Ab0pW7v9H/83642c6ad2a3c5b66322d82281fc2bd6/Atlas_Tea_SleepChamomile_Mint_1ct_107.jpg,https://images.ctfassets.net/4a6u5f7bz40f/pN7fwtuprZx8Ab0pW7v9H/83642c6ad2a3c5b66322d82281fc2bd6/Atlas_Tea_SleepChamomile_Mint_1ct_107.jpg,,"Atlas - Sleep Cannabis Infused Instant Tea","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
SD63PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime,Shop/Explore/High/Medium",base,"Sour Watermelon Gummies",,1,,"Catalog, Search",17,,plus-sour-watermelon-gummies,Plus,,Edibles,Mood|Energy|Energizing|Socializing,Daytime,THC,,Medium,,,,,,,,57,1,,1,1,1,None,,,,"Contains uplifting THC to help you feel euphoric and energized.","<p>When the moment calls for a touch of elevation, Uplift Sour Watermelon Sativa gummies are your new favorites. The effect is a functional uplift perfect for daytime use.</p>","<p>When the moment calls for a touch of elevation, Uplift Sour Watermelon Sativa gummies are your new favorites. At approximately 5mg per piece, each low-calorie gummy is made from a tasty infusion of carefully dosed cannabis, with kosher ingredients. The effect? A functional uplift perfectly suited for daytime.</p>","<p>Glucose, sucrose, kosher gelatin, sorbitol, citric acid, natural and artificial flavoring, erythrosine, cannabis. May contain trace amounts of mineral oil.</p>","<p>Approximately 0 mg CBD - 100 mg THC per tin | 0 mg CBD - 5 mg THC per serving. Exact doage will vary batch to batch.</p>",https://images.ctfassets.net/4a6u5f7bz40f/3VIL29iYx6FkrmkJopEUlb/d418e54c6358e568557bdf01748b40d8/Plus_Uplift_SourWatermelon_190.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3VIL29iYx6FkrmkJopEUlb/d418e54c6358e568557bdf01748b40d8/Plus_Uplift_SourWatermelon_190.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3VIL29iYx6FkrmkJopEUlb/d418e54c6358e568557bdf01748b40d8/Plus_Uplift_SourWatermelon_190.jpg,,"Plus - Sour Watermelon Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
SFC9PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Medium",base,"Plus Blackberry & Lemon Gummies",,1,,"Catalog, Search",17,,plus-blackberry-and-lemon-gummies,Plus,,Edibles,Anxiety|Stress,Nighttime,THC|CBD,,Medium,,,,,,,,183,1,,1,1,1,None,,,,"9:1 THC:CBD gummies to help ease you into evening.","<p>When night falls and it’s time to unwind, Unwind Blackberry &amp; Lemon gummies help bring on the chill. Unwind gummies are made from a tasty infusion of carefully dosed cannabis, with kosher ingredients.</p>","<p>When night falls and it’s time to unwind, Unwind gummies help bring on the chill. Precisely dosed at approximately 4.5mg of THC and 0.5mg CBD each, Unwind gummies are made from a tasty infusion of carefully dosed cannabis, with kosher ingredients. And at 9:1 THC to CBD per gummy, Restore is all it takes to ease you into evening.</p>","<p>Glucose, sucrose, kosher gelatin, sorbitol, citric acid, natural and artificial flavoring, allura red, brilliant blue, tartrazine, cannabis. May contrain trace amounts of mineral oil.</p>","<p>Approximately 10 mg CBD - 90 mg THC per tin | 0.5 mg CBD - 4.5 mg THC per serving. Exact doage will vary batch to batch.</p>",https://images.ctfassets.net/4a6u5f7bz40f/1Pwk77Cw7El47AgLZ3vOkh/8df481729fa80d19e9240d56f9ffd7cc/Plus_Unwind_Blackberry_Lemon_192.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1Pwk77Cw7El47AgLZ3vOkh/8df481729fa80d19e9240d56f9ffd7cc/Plus_Unwind_Blackberry_Lemon_192.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1Pwk77Cw7El47AgLZ3vOkh/8df481729fa80d19e9240d56f9ffd7cc/Plus_Unwind_Blackberry_Lemon_192.jpg,,"Plus - Plus Blackberry & Lemon Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S261PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Medium",base,"Sleep Cloudberry Gummies",,1,,"Catalog, Search",20,,plus-sleep-cloudberry-gummies,Plus,,Edibles,Mood|Sleep|Stress,Nighttime,THC|CBD|CBN,,Medium,,,,,,,,491,1,,1,1,1,None,,,,"Formulated with THC, CBN, and CBD for continuous restful sleep.","<p>Soothe your body and enjoy mild psychoactivity as you drift off to sleep with these Cloudberry gummies.  Made with 5mg of THC, 1mg of CBN and 1mg of CBD per piece.</p>","<p>Drift off into a restful night of sleep with PLUS Sleep Cloudberry gummies, made with 5mg of THC, 1mg of CBN, and 1mg of CBD per piece. Scientifically formulated with a precise blend of cannabinoids, these gummies engage our body’s endocannabinoid system and support our natural circadian rhythm in order to help you fall asleep faster, enjoy continuous restful sleep, and wake up feeling refreshed. Soothe your body and enjoy mild psychoactivity as you drift off to sleep with these Cloudberry gummies that are made with all-natural ingredients and contain less than 1g of sugar and only 5 calories each.
Read more about cloudberries and these sleep gummies on our <a href=""https://www.getsava.com/blogs/plus-what-is-a-cloudberry"">blog</a>.</p>","<p>Glucose, Sugar, Distilled Water, Kosher Gelatin, Malic Acid, Natural Cloudberry Flavor, Cannabis, Citric Acid, Natural Color, Terpenes.</p>","<p>5 mg THC - 1 mg CBN - 1 mg CBD per piece.
100 mg THC - 20 mg CBN - 20 mg CBD per tin.</p>
<p>20 servings per container.</p>",https://images.ctfassets.net/4a6u5f7bz40f/218ZvLhvdO5IInP0Hob8xV/7036bae228330567bf69813271fbfc36/cloudberry_terpenes.png,https://images.ctfassets.net/4a6u5f7bz40f/218ZvLhvdO5IInP0Hob8xV/7036bae228330567bf69813271fbfc36/cloudberry_terpenes.png,https://images.ctfassets.net/4a6u5f7bz40f/218ZvLhvdO5IInP0Hob8xV/7036bae228330567bf69813271fbfc36/cloudberry_terpenes.png,,"Plus - Sleep Cloudberry Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S7C6PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Low",base,"CBNRelief Lychee Gummies",,1,,"Catalog, Search",25,,plus-cbnrelief-lychee-gummies,Plus,,Edibles,Mood|Sleep|Stress,Nighttime,THC|CBD|CBN,,Low,,,,,,,,233,1,,1,1,1,None,,,,"Calm your mind and enjoy total relaxation as you drift off to sleep with these tasty Lychee gummies.","<p>Discover blissful sleep with PLUS CBNRelief Lychee gummies. Made with 1mg of THC, 2mg of CBN and 3mg of CBD  per piece.</p>","<p>Discover blissful sleep with PLUS CBNRelief Lychee gummies, made with 1mg of THC, 2mg of CBN, and 3mg of CBD per piece. Scientifically formulated with a precise blend of cannabinoids, these gummies engage our body’s endocannabinoid system and support our natural circadian rhythm in order to help you fall asleep faster, enjoy continuous restful sleep, and wake up feeling refreshed. Calm your mind and enjoy total relaxation as you drift off to sleep with these tasty Lychee gummies that are made with all-natural ingredients and contain less than 1g of sugar and only 5 calories each.</p>","<p>Glucose, sugar, distilled water, kosher gelatin, malic acid, natural lychee flavor, cannabis, citric acid, soybean oil, melatonin, mineral oil</p>","<p>1 mg THC - 2 mg CBN - 3 mg CBD per piece
20 mg THC - 40 mg CBN - 60 mg CBD per tin</p>
<p>20 servings per container.</p>",https://images.ctfassets.net/4a6u5f7bz40f/4L8C7Slv1IOoKq3G2H5iPg/3750a507eedc631ba8f1a39f08af0ef1/cbn_relief_lychee_terpenes.jpeg,https://images.ctfassets.net/4a6u5f7bz40f/4L8C7Slv1IOoKq3G2H5iPg/3750a507eedc631ba8f1a39f08af0ef1/cbn_relief_lychee_terpenes.jpeg,https://images.ctfassets.net/4a6u5f7bz40f/4L8C7Slv1IOoKq3G2H5iPg/3750a507eedc631ba8f1a39f08af0ef1/cbn_relief_lychee_terpenes.jpeg,,"Plus - CBNRelief Lychee Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S55BPRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus",base,"Limited Edition Biscotti MAC Hash Gummies",,1,,"Catalog, Search",24,,limited-edition-plus-hash-gummies-with-biscotti-mac-strain-100mg-thc,Plus,,Edibles,Mood|Creativity|Focus,,THC|CBD,,,,,,,,,,106,1,,1,1,1,None,,,,"Hard-hitting 10mg gummies for an intense, full-spectrum entourage effect.","<p>Each gummy bursts with all-natural fruit flavors, blending organic essence squeezed from Seville and Valencia oranges with a twist of orange blossom flavor and infused with the Biscotti MAC strain.</p>","<p>This limited edition exclusive Hash-infused PLUS gummy features the finest single-strain, solventless, ice water MAC strain hash from Biscotti, the masters of the craft. Also known as Miracle Alien Cookies, this hybrid is renowned for its heavenly, head-focused high. MAC has a respected reputation for both relaxing and revitalizing the mind. A potent mix of creative kicks with calming effects makes this strain a go-to for smokers, tokers, and now edible lovers.
Each 10mg gummy bursts with all-natural fruit flavors, blending organic essence squeezed from Seville and Valencia oranges with a twist of orange blossom flavor to balance the boldness of the bud without hiding the delicious taste of hash. Packing 10mg of THC from this MAC hash into our signature cube, PLUS Hash Gummies deliver twice the potency of our typical 2.5-5mg gummies, amplifying the entourage effect and helping you maintain your high. These 10mg gummies are a hard-hitting and potent option for consumers looking for an intense, full-spectrum entourage effect.</p>","<p>Glucose, sugar, distilled water, kosher gelatin, organic seville orange flavor, organic valencia orange flavor, malic acid, citric acid, organic orange blossom flavor, natural colors, cannabis, edible glitter.</p>","<p>10 mg THC | 0.25 mg CBD per piece 100 mg THC | 2.5 mg CBD per package</p>",https://images.ctfassets.net/4a6u5f7bz40f/15jciOYpNjaCnIZELBoWcN/af348187bd3a9df9fc6109c662c73150/plus_hash_gummies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/15jciOYpNjaCnIZELBoWcN/af348187bd3a9df9fc6109c662c73150/plus_hash_gummies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/15jciOYpNjaCnIZELBoWcN/af348187bd3a9df9fc6109c662c73150/plus_hash_gummies.jpg,,"Plus - Limited Edition Biscotti MAC Hash Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
SDB8PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Terpenes/Pinene,Shop/Explore/Terpenes/Myrcene,Shop/Explore/Terpenes/Caryophyllene,Shop/Explore/Strain/Indica,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Medium",base,"Granddaddy Purple Gummies",,1,,"Catalog, Search",19,,plus-granddaddy-purple-gummies,Plus,Indica,Edibles,"Sleep|Muscle pain|Pain|Stress",Nighttime,THC,,Medium,,Pinene|Myrcene|Caryophyllene,,,,,,69,1,,1,1,1,None,,,,"A true indica, GDP fuses calming feelings with relaxing vibes.","<p>Nicknamed GDP, this cross between Purple Urkle and Big Bud is an OG staple infamous for its bold berry and great grape taste. This gummy is perfect for squashing stress, sleepless nights, and annoying aches and pains.</p>","<p>Nicknamed GDP, this cross between Purple Urkle and Big Bud is an OG staple infamous for its bold berry and great grape taste. Even the bud sparkles with purple gem tones!
An indica through-and-through, GDP's distinct terpene blend fuses calming feelings with relaxing vibes. The prominence of Pinene, Myrcene, and B-Caryophyllene makes this gummy perfect for squashing stress, sleepless nights, and annoying aches and pains.</p>","<p>Glucose, sugar, distilled water, kosher gelatin, natural marionberry flavor, natural muscat grape flavor, natural hibiscus flavor, malic acid, citric acid, natural color, cannabis, terpenes.</p>","<p>&lt;0.1 mg CBD - 5 mg THC per piece | &lt;2 mg CBD - 100 mg THC per tin | 20 gummies per tin.
Start with one gummy, wait 90 minutes to feel full effects.</p>",https://images.ctfassets.net/4a6u5f7bz40f/10xalFVAIbEuEyvTgJDXMe/fd6b58ef6aa3ceb8c31582bc58f960f6/plus-granddaddy-purple-strains.jpg,https://images.ctfassets.net/4a6u5f7bz40f/10xalFVAIbEuEyvTgJDXMe/fd6b58ef6aa3ceb8c31582bc58f960f6/plus-granddaddy-purple-strains.jpg,https://images.ctfassets.net/4a6u5f7bz40f/10xalFVAIbEuEyvTgJDXMe/fd6b58ef6aa3ceb8c31582bc58f960f6/plus-granddaddy-purple-strains.jpg,,"Plus - Granddaddy Purple Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
SA24PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Athletic Recovery,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Low",base,"Tart Cherry 18:1 CBD Relief Gummies",,1,,"Catalog, Search",33,,plus-18-1-tart-cherry-cbd-relief-gummies,Plus,,Edibles,"Anxiety|Mood|Pain|Stress|Athletic Recovery",Anytime,THC|CBD,,Low,,,,,,,,32,1,,1,1,1,None,,,,"Provides extra strength relief to help with your toughest aches and pains.","<p>18:1 Tart Cherry gummies offer the highest CBD content of any edible on the market. Just like tart cherries, these extra strength gummies are formulated to help reduce everyday pain and post-exercise soreness.</p>","<p>Extra Strength 18:1 Tart Cherry Gummies help you control your pain before it controls you.
18:1 Tart Cherry gummies offer the highest CBD content of any edible on the market. Just like tart cherries, these extra strength gummies are formulated to help reduce everyday pain and post-exercise soreness. Proprietary blends mix high quality CBD and THC to provide powerful relief.</p>",,"<p>Approximately 18 mg CBD - 1 mg THC per gummy | 360 mg CBD - 20 mg THC per tin. Exact dosing may vary from batch to batch.</p>",https://images.ctfassets.net/4a6u5f7bz40f/1XPvgAhRhXL2UNiA1PKTRy/898bfbd0ad142db47899f3f89643fd8f/plus-tartcherry-gummies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1XPvgAhRhXL2UNiA1PKTRy/898bfbd0ad142db47899f3f89643fd8f/plus-tartcherry-gummies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1XPvgAhRhXL2UNiA1PKTRy/898bfbd0ad142db47899f3f89643fd8f/plus-tartcherry-gummies.jpg,,"Plus - Tart Cherry 18:1 CBD Relief Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S524PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Terpenes/Myrcene,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Inflammation,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Low",base,"Tropical Mango 9:1 CBD Relief Gummies",,1,,"Catalog, Search",25,,plus-9-1-tropical-mango-cbd-relief-gummies,Plus,,Edibles,Anxiety|Mood|Inflammation|Pain|Stress,Anytime,THC|CBD,,Low,,Myrcene,,,,,,85,1,,1,1,1,None,,,,"High CBD gummies designed to combat everyday stress, muscle tension, and pain.","<p>Regular Strength 9:1 Tropical Mango CBD Relief Gummies are thoughtfully designed to calm your system. Contains myrcene, which helps decrease inflammation and relieving aches and pains.</p>","<p>Regular Strength 9:1 Tropical Mango CBD Relief Gummies are thoughtfully designed to calm your system.
9:1 Tropical Mango gummies contain myrcene, a naturally occurring terpene in both cannabis and mangos. Early evidence suggests that myrcene may help decrease inflammation and has broadly calming effects on the nervous system, making this the perfect formula for relieving your everyday aches and pains, and reducing stress.</p>",,"<p>Approximately 9 mg CBD - 1 mg THC per gummy | 180 mg CBD - 20 mg THC per tin. Exact dosing may vary from batch to batch.</p>",https://images.ctfassets.net/4a6u5f7bz40f/4XIf834CXHPWaQkKyGyoVZ/ebc92bda6b0dd65cba8ccdc4d30bdfb7/plus-tropicalmango-gummies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/4XIf834CXHPWaQkKyGyoVZ/ebc92bda6b0dd65cba8ccdc4d30bdfb7/plus-tropicalmango-gummies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/4XIf834CXHPWaQkKyGyoVZ/ebc92bda6b0dd65cba8ccdc4d30bdfb7/plus-tropicalmango-gummies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6KTt9kBgbJmFmX0XC9YPTK/280382106aff18f84324725b97872aae/mothers_appreciation_1000px.jpg,"Plus - Tropical Mango 9:1 CBD Relief Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
