sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,weight,product_online,tax_class_name,visibility,price,special_price,url_key,brand,strain,sava_product_type,helps_with,daytime_nightime,cannabinoids,region,psychoactivity,cbd_thc_ratios,terpenes,dose,size,color,scent,flavor,qty,use_config_min_qty,is_qty_decimal,is_in_stock,stock_status,manage_stock,source_tracking_mode,configurable_variations,configurable_variation_labels,associated_skus,intro_text,short_description,description,ingredients,dosing,base_image,small_image,thumbnail_image,additional_images,internal_name,errors
SBA0PRO2,,Flower,simple,"Shop/Products/Inhale/Pre-Rolls,Shop/Explore/Cannabinoids/THC,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime",base,"Farmer's Reserve Fruit Snacks Pre-Pack Single",,1,,"Catalog, Search",12.5,,sonoma-hills-farm-fruit-snacks-pre-pack-single,"Sonoma Hills Farm",,Flower|Pre-Rolls,Mood|Energy|Stress|Creativity|Energizing|Socializing,Daytime,THC,"Sonoma County",,,,,,,,,15,1,,1,1,1,None,,,,"Ideal for a sun-kissed, summer picnic in the park kind of celebration.","<p>With notes of fruit and champagne, Fruit Snacks will make you feel euphoric and joyous. The Farmer’s Reserve Collection features limited edition strains from some of the most unique genetics and require special attention in the harvesting process.</p>","<p>Fruit Snacks is ideal for a sun-kissed, summer picnic, rosé-all-day in the park kind of celebration. Bring your sunglasses, you’ll need them.  - Notes: Summer strawberry, melon, champagne</p>
<ul>
<li>Vibe: Enthusiastic, euphoric, joyous</li>
<li>Pair with: Watermelon salad, pepino, mint, cucumber &amp; salsa macha</li>
</ul>
<hr>
<p><em><strong>Farmer’s Reserve</strong></em></p>
<p>Sonoma Hills Farm is proud to partner with Sava on the exclusive sale of our new Farmer’s Reserve Collection. These limited edition strains come from some of the most unique genetics and require special attention in the harvesting process. The Farmer’s Reserve strains are each individually packaged in a sleek and sophisticated, all-in-one flower-and-pipe combo.</p>
<p><em><strong>SHF x Jane West</strong></em></p>
<p>The Farmer’s Reserve Collection pre-pack is a curation of Sonoma Hills Farm’s specialty strains, each meant to be paired with great meals and experiences, much like wine.</p>
<p>Just as wine connoisseurs choose the best glass for their varietal, Sonoma Hills Farm believes the same approach should apply to premium cannabis flower. Sonoma Hills Farm pre-packs by Jane West offer the most pure and unencumbered smoking experience of our premium craft cannabis through an elegant glass pipe.</p>
<p><strong>This product is Sun + Earth Certified. This certification means that this cannabis is grown under the sun, in the soil of mother earth, without chemicals, by fairly paid farmers.</strong></p>",,"<p>23.4% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/5zLb800mRLZ3RW10DS3aoz/994633df592097ddf9fcde130cc57d64/shf-farmers-reserve-packaging.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5zLb800mRLZ3RW10DS3aoz/994633df592097ddf9fcde130cc57d64/shf-farmers-reserve-packaging.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5zLb800mRLZ3RW10DS3aoz/994633df592097ddf9fcde130cc57d64/shf-farmers-reserve-packaging.jpg,"https://images.ctfassets.net/4a6u5f7bz40f/5WWaKBOzvSUvGJRCF48EdS/33f1ebab908b009f7f61028a58f624df/shf-fruit-snacks.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3QaC8aHf0cOh5fY7033bw4/efed345d033faedfecaa745b4f580f4b/Sun_And_Earth_12x12_Centered-01.jpg","Sonoma Hills Farm - Farmer's Reserve Fruit Snacks Pre-Pack Single",
SDE5PRO1,,Flower,simple,"Shop/Products/Inhale/Pre-Rolls,Shop/Explore/Cannabinoids/THC,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime",base,"Farmer's Reserve Pre-Pack Sampler",,1,,"Catalog, Search",50,,sonoma-hills-farm-pre-pack-sampler,"Sonoma Hills Farm",,Flower|Pre-Rolls,Mood|Energy|Stress|Creativity|Energizing|Socializing,Daytime,THC,"Sonoma County",,,,,,,,,7,1,,1,1,1,None,,,,"Terpene-packed sampler with all four Farmer's Reserve limited-edition flower.","<p>Tasting sampler with four elegant glass pre-packs, perfect for pairing with a delicious meal. The Farmer’s Reserve Collection features limited edition strains from some of the most unique genetics and require special attention in the harvesting process.</p>","<p>Much like wine, each of these small-batch Farmer’s Reserve strains are meant to be paired with great food and experiences. This terpene-packed tasting sampler will provide you with four elegant glass pre-packs filled with premium sun-grown flower, perfect for pairing with a delicious meal.
Includes:</p>
<ul>
<li>Ghost Cherry OG - Sun-dried cherry &amp; redwood</li>
<li>White Tahoe Cookies - Warm aromatics &amp; lemon</li>
<li>Fruit Snacks - Strawberry &amp; melon</li>
<li>Limepop Kush - Ginger &amp; lime</li>
</ul>
<hr>
<p><em><strong>Farmer’s Reserve</strong></em></p>
<p>Sonoma Hills Farm is proud to partner with Sava on the exclusive sale of our new Farmer’s Reserve Collection. These limited edition strains come from some of the most unique genetics and require special attention in the harvesting process. The Farmer’s Reserve strains are each individually packaged in a sleek and sophisticated, all-in-one flower-and-pipe combo.</p>
<p><em><strong>SHF x Jane West</strong></em></p>
<p>The Farmer’s Reserve Collection pre-pack is a curation of Sonoma Hills Farm’s specialty strains, each meant to be paired with great meals and experiences, much like wine.</p>
<p>Just as wine connoisseurs choose the best glass for their varietal, Sonoma Hills Farm believes the same approach should apply to premium cannabis flower. Sonoma Hills Farm pre-packs by Jane West offer the most pure and unencumbered smoking experience of our premium craft cannabis through an elegant glass pipe.</p>
<p><strong>This product is Sun + Earth Certified. This certification means that this cannabis is grown under the sun, in the soil of mother earth, without chemicals, by fairly paid farmers.</strong></p>",,"<p>Ghost Cherry OG: 29.4% THC
White Tahoe Cookies: 24.7% THC</p>
<p>Fruit Snacks: 23.4% THC</p>
<p>Limepop Kush: 20.2% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/47K0YVxi4ThngFZO825YFp/03a0df704869177f0d4f83ceee89f7ae/shf-sampler-pack-glass.jpg,https://images.ctfassets.net/4a6u5f7bz40f/47K0YVxi4ThngFZO825YFp/03a0df704869177f0d4f83ceee89f7ae/shf-sampler-pack-glass.jpg,https://images.ctfassets.net/4a6u5f7bz40f/47K0YVxi4ThngFZO825YFp/03a0df704869177f0d4f83ceee89f7ae/shf-sampler-pack-glass.jpg,"https://images.ctfassets.net/4a6u5f7bz40f/12tyhsX3Ljx8qURc0ZDP2v/8f3c0e1beb30fad815efb6ec3318428a/shf-sampler-pack-flower.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3QaC8aHf0cOh5fY7033bw4/efed345d033faedfecaa745b4f580f4b/Sun_And_Earth_12x12_Centered-01.jpg","Sonoma Hills Farm - Farmer's Reserve Pre-Pack Sampler",
SD83PRO1,,Flower,simple,"Shop/Products/Inhale/Flower,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Hybrid/Balanced,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Feeling/Anytime",base,"Wedding Crasher Flower",,1,,"Catalog, Search",36,,sonoma-hills-farm-wedding-crasher-flower,"Sonoma Hills Farm","Balanced Hybrid",Flower,Mood|Pain|Stress|Creativity|Focus,Anytime,THC,"Sonoma County",,,,,,,,,8,1,,1,1,1,None,,,,"The perfect after-dinner treat.","<p>Wedding Crasher is a late season-gem that smells like a rich pound cake with a hint of fruit. It lifts you up long after you think it should be over.</p>","<p>A late season-gem that smells like a rich pound cake with a hint of fruit, Wedding Crasher is the perfect after-dinner treat. It lifts you up long after you think it should be over.
3.5g jar (.125 oz)</p>
<p><strong>This product is Sun + Earth Certified. This certification means that this cannabis is grown under the sun, in the soil of mother earth, without chemicals, by fairly paid farmers.</strong></p>",,"<p>25.5% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/1riwGP3l1zMnRIrAJ0otzG/cec8bb598285fc6a370e525f3ceb071a/SHF-Wedding_Crasher-with-nug.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1riwGP3l1zMnRIrAJ0otzG/cec8bb598285fc6a370e525f3ceb071a/SHF-Wedding_Crasher-with-nug.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1riwGP3l1zMnRIrAJ0otzG/cec8bb598285fc6a370e525f3ceb071a/SHF-Wedding_Crasher-with-nug.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3QaC8aHf0cOh5fY7033bw4/efed345d033faedfecaa745b4f580f4b/Sun_And_Earth_12x12_Centered-01.jpg,"Sonoma Hills Farm - Wedding Crasher Flower",
S708PRO1,,Accessories,simple,Shop/Products/Other/Batteries,base,"CCELL 510 Battery",,1,,"Catalog, Search",17,,sonder-ccell-510-battery,Sonder,,"Vaping Batteries",,,,,,,,,,,,,19,1,,1,1,1,None,,,,"Made with premium Jupiter CCELL hardware.","<p>Sonder’s battery is specifically calibrated for low heat to bring all the flavors to the party. All of the hardware is stainless steel, ceramic, and glass.</p>","<p>Never leave the spaceship without our signature battery for escaping into the world. Sonder’s battery is specifically calibrated for low heat to bring all the flavors to the party. All of the hardware is stainless steel, ceramic, and glass. Only the best to party with the rest. Adventure awaits!
At Sonder, we are obsessed with quality, craftsmanship and detail. That's why we've combined premium Jupiter CCELL hardware with the high-est quality sun grown cannabis oils to create an extraordinary vaping experience.  All of the cannabis is grown on Sonder's family-run farms in Mendocino County using sustainable farming practices.  And Sonder's products contain only pesticide free, full spectrum, sun grown cannabis, rich in flavorful terpenes and cannabinoids.  All of the good stuff, none of the bad stuff.</p>",,,https://images.ctfassets.net/4a6u5f7bz40f/2zQNmlSjVudyoEMVxsBHmg/703817438d6aa241475ce579be3c87d0/Sonder_Battery_Buttonless.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2zQNmlSjVudyoEMVxsBHmg/703817438d6aa241475ce579be3c87d0/Sonder_Battery_Buttonless.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2zQNmlSjVudyoEMVxsBHmg/703817438d6aa241475ce579be3c87d0/Sonder_Battery_Buttonless.jpg,,"Sonder - CCELL 510 Battery",
SBA0PRO1,,Flower,simple,"Shop/Products/Inhale/Flower,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Sativa,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime",base,"Red Congolese Flower",,1,,"Catalog, Search",55,,the-congo-club-red-congolese-flower,"The Congo Club",Sativa,Flower,Mood|Energy|Creativity|Focus|Energizing|Socializing,Daytime,THC,,,,,,,,,,,1,,,,1,None,,,,"A sativa that provides focused, cerebral energy ideal for jumpstarting the mind.","<p>Red Conoglese is a highly sought after strain with elevated levels of THC. The effects are a unique blend of euphoric mood and mental clarity.</p>","<p>A top shelf sativa experience in its purest form courtesy of our Red Congolese genetics and elevated levels of THC. The effects are a unique blend of uplifted, euphoric mood and mental clarity synonymous with landrace sativas combined with high levels of myrcene to calm any tendencies toward speediness or paranoia.<br>
Trichomes sizzle with fresh pine needles and peppery sandalwood lingering behind a bold raclette cheese rind, dipped in chocolate caramel fudge. The high is electrifying, thought provoking and optimistic. Considered to be one of the most sought-after Bay Area strains, it's truly one not to be missed.</p>",,"<p>28% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/6F3Ri0tbYOSvO4NmgiZW3R/d9044335605652b8dd5a98ca770188ef/TheCongoClub_Flower_RedCongolese_029.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6F3Ri0tbYOSvO4NmgiZW3R/d9044335605652b8dd5a98ca770188ef/TheCongoClub_Flower_RedCongolese_029.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6F3Ri0tbYOSvO4NmgiZW3R/d9044335605652b8dd5a98ca770188ef/TheCongoClub_Flower_RedCongolese_029.jpg,https://images.ctfassets.net/4a6u5f7bz40f/7rbUh4szQlRomi3f8HAAlp/2f700c53c7352b55b740b52d71324692/TheCongoClub_Flower_RedCongolese_038.jpg,"The Congo Club - Red Congolese Flower",
S51CPRO1,,Flower,simple,"Shop/Products/Inhale/Pre-Rolls,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Sativa,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime",base,"Sativa Blend Single Pre-Roll",,1,,"Catalog, Search",15,,the-congo-club-sativa-blend-single-pre-roll,"The Congo Club",Sativa,Pre-Rolls,Mood|Energy|Creativity|Focus|Energizing|Socializing,Daytime,THC,,,,,,,,,,,1,,,,1,None,,,,"A pre-roll to help you get up and move. Prepared to feel motivated and uplifted.","<p>A stellar combination for the sativa lover seeking a full-spectrum experience with this playful blend of strains. Red and White Congolese, Leroy OG, Ghost Train Haze and , Blue Frost round out this union.</p>","<p>A stellar combination for the sativa lover seeking a full-spectrum experience with this playful blend of strains. Red and White Congolese, Leroy OG, Ghost Train Haze and our founder’s favorite, Blue Frost round out this union. Prepare to be motivated with a noticeable and prolonged lift in mood.</p>",,,https://images.ctfassets.net/4a6u5f7bz40f/3piVjGHd8kRWlC1Xu8i1jC/cc4a6e27a68d1b5eab094e0bdd0bc0b1/TheCongoClub_Preroll_GetUp_Move_024.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3piVjGHd8kRWlC1Xu8i1jC/cc4a6e27a68d1b5eab094e0bdd0bc0b1/TheCongoClub_Preroll_GetUp_Move_024.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3piVjGHd8kRWlC1Xu8i1jC/cc4a6e27a68d1b5eab094e0bdd0bc0b1/TheCongoClub_Preroll_GetUp_Move_024.jpg,,"The Congo Club - Sativa Blend Single Pre-Roll",
SC1APRO1,,Flower,simple,"Shop/Products/Inhale/Pre-Rolls,Shop/Explore/Cannabinoids/THC,Shop/Explore/Terpenes/Myrcene,Shop/Explore/Strain/Sativa,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime",base,"Red Congolese Hash Infused Single Pre-Roll",,1,,"Catalog, Search",20,,the-congo-club-red-congolese-hash-infused-single-pre-roll,"The Congo Club",Sativa,Pre-Rolls,Mood|Energy|Creativity|Focus|Energizing|Socializing,Daytime,THC,,,,Myrcene,,,,,,,1,,,,1,None,,,,"1g pre-roll containing 75% flower and 25% hash for euphoric mood and mental clarity.","<p>Red Congolese two ways...rolled into one! Enjoy our most potent level of THC as we push the boundaries with our newest addition, just in time for summer sun.</p>","<p>Red Congolese two ways... rolled into one! The perfect ratio of 75% flower and 25% in-house hash, both strain-specific to our flagship genetics. Enjoy our most potent level of THC as we push the boundaries with our newest addition, just in time for summer sun.
Red Congolese's effects are a unique blend of uplifted, euphoric mood and mental clarity synonymous with landrace sativas combined with high levels of myrcene to calm any tendencies toward speediness or paranoia.</p>",,"<p>0.33% CBD - 31.63% THC per 1g pre-roll</p>",https://images.ctfassets.net/4a6u5f7bz40f/3PgBXgAazfYriJWOaaGEyt/4e105ea52f4cca141016be0013b5ed8e/Congo_Club-infused-preroll.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3PgBXgAazfYriJWOaaGEyt/4e105ea52f4cca141016be0013b5ed8e/Congo_Club-infused-preroll.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3PgBXgAazfYriJWOaaGEyt/4e105ea52f4cca141016be0013b5ed8e/Congo_Club-infused-preroll.jpg,,"The Congo Club - Red Congolese Hash Infused Single Pre-Roll",
SA24PRO2,,Flower,simple,"Shop/Products/Inhale/Flower,Shop/Explore/Cannabinoids/THC,Shop/Explore/Terpenes/Myrcene,Shop/Explore/Strain/Sativa,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime",base,"Red Congolese Mini Buds 4g Flower",,1,,"Catalog, Search",47,,the-congo-club-mini-buds-4g,"The Congo Club",Sativa,Flower,Mood|Energy|Creativity|Focus|Energizing|Socializing,Daytime,THC,,,,Myrcene,,,,,,,1,,,,1,None,,,,"Mini Buds that provides focused, cerebral energy ideal for jumpstarting the mind.","<p>Same stellar Red Congolese characteristics of mental clarity and optimism, while easing the pedal on THC potency. Experience the perfect wake and bake high with Red Congo Minis.</p>","<p>Same stellar Red Congolese characteristics of mental clarity and optimism, while easing the pedal on THC potency...and the price. Experience the perfect wake and bake high and added value with The Congo Club Red Congo Minis.
Red Congolese's effects are a unique blend of uplifted, euphoric mood and mental clarity synonymous with landrace sativas combined with high levels of myrcene to calm any tendencies toward speediness or paranoia.</p>
<p>Trichomes sizzle with fresh pine needles and peppery sandalwood lingering behind a bold raclette cheese rind, dipped in chocolate caramel fudge. The high is electrifying, thought provoking and optimistic. Considered to be one of the most sought-after Bay Area strains, it's truly one not to be missed.</p>",,"<p>0.33% CBD - 27.07% THC per package</p>",https://images.ctfassets.net/4a6u5f7bz40f/7IjFeXXyNAOWcJgNlR5HmP/9bf918064e74190b5e711c41c3a9378f/Congo_Club-mini-buds-4g.jpg,https://images.ctfassets.net/4a6u5f7bz40f/7IjFeXXyNAOWcJgNlR5HmP/9bf918064e74190b5e711c41c3a9378f/Congo_Club-mini-buds-4g.jpg,https://images.ctfassets.net/4a6u5f7bz40f/7IjFeXXyNAOWcJgNlR5HmP/9bf918064e74190b5e711c41c3a9378f/Congo_Club-mini-buds-4g.jpg,,"The Congo Club - Red Congolese Mini Buds 4g Flower",
S8CEPRO1,,Flower,simple,"Shop/Products/Inhale/Pre-Rolls,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Sativa,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime",base,"Red Congolese Single Pre-Roll",,1,,"Catalog, Search",16,,the-congo-club-red-congolese-single-pre-roll,"The Congo Club",Sativa,Pre-Rolls,Mood|Energy|Creativity|Focus|Energizing|Socializing,Daytime,THC,,,,,,,,,,,1,,,,1,None,,,,"Great for euphoric, focused, cerebral energy on the go.","<p>Red Congolese provides a weightless euphoria that promotes focus and mental clarity. Perfect for an everyday morning ritual.</p>","<p>The sativa genetics dominate the physical effects of Red Congolese, resulting in a weightless euphoria that promotes focus and mental clarity. Its energizing properties along with being conveniently packaged into an unbleached cone makes Red Congolese perfect for an everyday morning ritual.<br>
Trichomes sizzle with fresh pine needles and peppery sandalwood lingering behind a bold raclette cheese rind, dipped in chocolate caramel fudge. The high is electrifying, thought provoking and optimistic. Considered to be one of the most sought-after Bay Area strains, it's truly one not to be missed.</p>",,,https://images.ctfassets.net/4a6u5f7bz40f/3BUaW6Pgc8qiVpzN7qD2SD/3fd1cc00a49cc1191ec84f43f5229e64/TheCongoClub_Preroll_RedCongolese__017.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3BUaW6Pgc8qiVpzN7qD2SD/3fd1cc00a49cc1191ec84f43f5229e64/TheCongoClub_Preroll_RedCongolese__017.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3BUaW6Pgc8qiVpzN7qD2SD/3fd1cc00a49cc1191ec84f43f5229e64/TheCongoClub_Preroll_RedCongolese__017.jpg,,"The Congo Club - Red Congolese Single Pre-Roll",
S37APRO1,,Concentrates,simple,"Shop/Products/Inhale/Concentrates,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Cannabinoids/THCA,Shop/Explore/Strain/Hybrid/Balanced,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Energizing,Shop/Explore/Feeling/Anytime",base,"THC Bomb Live Rosin",,1,,Catalog,88,,papa-and-barkley-thc-bomb-live-rosin,"Papa & Barkley","Balanced Hybrid",Concentrates,Anxiety|Mood|Energy|Stress|Energizing,Anytime,THC|CBD|THCA,,,,,,,,,,,1,,,,1,None,,,,"A 50/50 Indica-Sativa hybrid that is both energizing and relaxing.","<p>A great combatant against anxiety and even depression. The pungent sweet, citrus and earthy flavors will leave your mouth watering and asking for more!</p>","<p>Our THC Bomb Premium Live Rosin was grown by Humboldt Kine Farms. This strain cut came from Purple City Genetics, and is the namesake of its breeder, Bomb Seeds. While the genetics behind this award-winning strain are not one hundred percent agreed upon, there is no argument that it is one not to be missed! This perfect strain and farm combination was the First Place winner for Water Hash at Emerald Cup 2019. This batch of Premium Live Rosin was made using that same material, but has been pressed into a radiant golden rosin. The 50/50 Indica-Sativa hybrid is both energizing and relaxing, and is a great combatant against anxiety and even depression. The pungent sweet, citrus and earthy flavors will leave your mouth watering and asking for more!<br>
Papa's Select makes California's premier award-winning solventless Living Extracts. We use only top-tier cannabis that has been grown in the world's renowned cannabis region, the Emerald Triangle. Our products provide the truest expression of these plants by only introducing water and heat to the extraction process. Papa’s Select products are considered Living Extracts because they are made with cannabis that has been frozen moments after being harvested, while the cannabis flowers are still fresh and at peak ripeness. This process allows us to unlock the potential of the plant at the perfect moment in time and provide the best possible product to our consumers.</p>
<p><strong>Key Benefits</strong></p>
<ul>
<li>Made with chemical-free process: uses only ice, water, heat, and pressure.</li>
<li>Unrivaled flavor and terpene profile.</li>
<li>High potency and full spectrum of cannabinoids.</li>
<li>Captures the complete profile of the plant.</li>
</ul>
<p><strong>How It’s Made</strong>
Made with cannabis that has been frozen moments after being harvested, while the cannabis flowers are still fresh and at peak ripeness. Our process uses only ice, water, heat, and pressure to create the cleanest form of cannabis concentrates. Solventless extracts are different than solvent-free extracts, which use a chemical aid in the extraction process that is later purged out.</p>",<p>Cannabis</p>,"<p>818.64 mg THCA - 2.02 mg THC - 1.48 mg CBD per package
Keep refrigerated. Live Rosin is best enjoyed through a low temp dab and is best preserved in temperatures below 50-65 degrees. Badder can be stored at room temperature, but temperatures below 65 degrees are best for preservation.</p>",https://images.ctfassets.net/4a6u5f7bz40f/2DOFeqZ2oSAGVogGkh3qO4/b48e298cd3efa78e844128b1fbeff130/pb-thc-bomb-outside.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2DOFeqZ2oSAGVogGkh3qO4/b48e298cd3efa78e844128b1fbeff130/pb-thc-bomb-outside.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2DOFeqZ2oSAGVogGkh3qO4/b48e298cd3efa78e844128b1fbeff130/pb-thc-bomb-outside.jpg,https://images.ctfassets.net/4a6u5f7bz40f/76FfuSELinAKx0PbkvnsB/af6f1410519b1af894803306d613cd8c/pb-thc-bomb-inside.jpg,"Papa & Barkley - THC Bomb Live Rosin",
S986PRO1,,Concentrates,simple,"Shop/Products/Inhale/Vaping,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/THCA,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Cannabinoids/CBG,Shop/Explore/Cannabinoids/CBC,Shop/Explore/Cannabinoids/THCV,Shop/Explore/Terpenes/Pinene,Shop/Explore/Terpenes/Myrcene,Shop/Explore/Terpenes/Lymonene,Shop/Explore/Terpenes/Caryophyllene,Shop/Explore/Terpenes/Linalool,Shop/Explore/Terpenes/Humulene,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Anytime",base,"Charlie Girl Cartridge",,1,,Catalog,33,,chemistry-charlie-girl-cartridge,Chemistry,,Vaping,Mood|Energy|Focus|Energizing|Socializing,Anytime,THC|THCA|CBN|CBG|CBC|THCV,"Humboldt County",,,Pinene|Myrcene|Lymonene|Caryophyllene|Linalool|Humulene,,,,,,,1,,,,1,None,,,,"Hybrid cartridge with an earthy vapor that moves from chill to chatty.","<p>Charlie Girl is a lowkey creeper. This jovial valley girl is, like, way fun and a total winner.</p>","<p>Charlie Girl is a lowkey creeper. She swiftly moves from chill to chatty as the hybrid effects of her earthy vapor take hold. This jovial valley girl is, like, way fun and a total winner.
GROWN BY: <a href=""https://www.trychemistry.com/post/alpenglow-farms"">Alpenglow Farms</a>
REGION: Humboldt County</p>","<p>Full spectrum cannabis concentrate</p>",,https://images.ctfassets.net/4a6u5f7bz40f/2LzavQnTRZ6PANmd1MmDGb/06a4dc806d89b1a4eb7969cb0600a660/Chemistry_Cartridge-generic.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2LzavQnTRZ6PANmd1MmDGb/06a4dc806d89b1a4eb7969cb0600a660/Chemistry_Cartridge-generic.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2LzavQnTRZ6PANmd1MmDGb/06a4dc806d89b1a4eb7969cb0600a660/Chemistry_Cartridge-generic.jpg,,"Chemistry - Charlie Girl Cartridge",
S374PRO1,,Concentrates,simple,"Shop/Products/Inhale/Vaping,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Indica,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Athletic Recovery,Shop/Explore/Feeling/Nighttime",base,"Blueberry Muffin Live Resin Cartridge",,1,,Catalog,33,,bloom-farms-blueberry-muffin-live-resin-cartridge,"Bloom Farms",Indica,Vaping,"Mood|Sleep|Muscle pain|Stress|Athletic Recovery",Nighttime,THC,,,,,,,,,,,1,,,,1,None,,,,"An indica for experienced consumers and best enjoyed at night.","<p>Blueberry Muffin is a potent strain that tastes as sweet as its name—just like a buttery, crumbly muffin bursting with blueberries. Produces powerful THC sensations and vigorously soothes both mind and body.</p>","<p>This notably potent indica tastes as sweet as its name—just like a buttery, crumbly muffin bursting with blueberries. This strong and savory indica is typically reserved for experienced cannabis consumers as it produces powerful THC sensations and vigorously soothes both mind and body, best enjoyed at night.</p>","<p>100% cannabis oil</p>","<p>77% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/767U9ebq6aWDAB6EnZBAmN/f398c1890aeb835c5f2c19e3729dc5b3/Bloom_Farms_500mg_LIVE_RESIN_Cartridge_BlueberryMuffin_generic.jpg,https://images.ctfassets.net/4a6u5f7bz40f/767U9ebq6aWDAB6EnZBAmN/f398c1890aeb835c5f2c19e3729dc5b3/Bloom_Farms_500mg_LIVE_RESIN_Cartridge_BlueberryMuffin_generic.jpg,https://images.ctfassets.net/4a6u5f7bz40f/767U9ebq6aWDAB6EnZBAmN/f398c1890aeb835c5f2c19e3729dc5b3/Bloom_Farms_500mg_LIVE_RESIN_Cartridge_BlueberryMuffin_generic.jpg,,"Bloom Farms - Blueberry Muffin Live Resin Cartridge",
